//npc_monster.txt¢IAthena 2006/05/31 19:42:58 (JST)

//ª±¨ã¤ÀÃþ³õ(xmas_dun02.gat)
//xmas_dun02.gat,0,0,0,0	monster	²¢»æ¤H	1246,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	ª±¨ã¤h§L	1248,35,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¨¸´cÂ§²°	1249,50,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¦B¼ÉÃM¤h	1251,1,3600000,1800000,0
//xmas_dun02.gat,0,0,0,0	monster	ºñ»æ¤H	1265,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¥d­ÛÄ_Ä_	1515,1,1800000,900000,0

//ª±¨ã¤u¼t­Ü®w(xmas_dun01.gat)
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q	1002,10,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q¤§¤ý	1090,1,1800000,900000,0
treasure01.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,2,300000,100000,0

//¨I¨S¤§²î 2¼Ó(treasure02.gat)
treasure02.gat,100,136,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,100,143,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,100,85,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,101,136,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,101,143,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,101,57,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,101,85,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,102,136,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,102,143,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,102,57,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,102,85,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,103,136,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,103,143,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,103,85,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,107,57,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,108,57,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,95,57,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,96,57,0,0	monster	®ü¸ª	1068,1,300000,100000,1
treasure02.gat,0,0,0,0	monster	®w§J¹p	1070,20,0,0,1
treasure02.gat,101,151,8,8	monster	®üµs¤§¤ý	1112,1,7200000,3600000,1
treasure02.gat,0,0,0,0	monster	«ÕÆFªi§Q	1120,1,1800000,900000,1
treasure02.gat,23,142,1,1	monster	³ÈÀw«½«½	1143,1,200000,100000,1
treasure02.gat,101,150,15,10	monster	¥Õ«ÕÆF	1179,5,200000,100000,1
treasure02.gat,102,68,13,13	monster	¥Õ«ÕÆF	1179,3,300000,100000,1
treasure02.gat,102,80,5,5	monster	¥Õ«ÕÆF	1179,2,300000,100000,1
treasure02.gat,102,88,5,5	monster	¥Õ«ÕÆF	1179,2,300000,100000,1
treasure02.gat,151,138,1,1	monster	¥Õ«ÕÆF	1179,2,100000,100000,1
treasure02.gat,157,143,1,1	monster	¥Õ«ÕÆF	1179,2,100000,100000,1
treasure02.gat,45,144,1,1	monster	¥Õ«ÕÆF	1179,2,200000,100000,1
treasure02.gat,52,139,1,1	monster	¥Õ«ÕÆF	1179,2,200000,100000,1
treasure02.gat,101,151,10,10	monster	¨¸´c½c	1191,2,100000,100000,1
treasure02.gat,101,151,10,10	monster	¨¸´c½c	1191,4,500000,200000,1
treasure02.gat,0,0,0,0	monster	¨¸´c½c	1191,4,0,0,0
treasure02.gat,0,0,0,0	monster	¨¸Àe®ö¤H	1208,1,0,0,0
treasure02.gat,101,126,2,2	monster	±ö¯Ç®ü¸ª	1216,1,1200000,600000,1
treasure02.gat,101,135,2,2	monster	±ö¯Ç®ü¸ª	1216,1,60000,200000,1
treasure02.gat,101,151,10,10	monster	±ö¯Ç®ü¸ª	1216,3,100000,100000,1
treasure02.gat,0,0,0,0	monster	±ö¯Ç®ü¸ª	1216,3,0,0,0
treasure02.gat,0,0,0,0	monster	¨¸Àe®üµs	1071,35,0,0,0

//¼C¤hÂàÂ¾©Ò(sword_1-1.gat)
sword_1-1.gat,0,0,0,0	monster	»aÃÇ	1183,5,0,0,0
sword_1-1.gat,201,36,0,0	monster	»aÃÇ	1183,5,60000,30000,0
sword_1-1.gat,161,94,0,0	monster	»aÃÇ	1183,5,60000,30000,0
sword_1-1.gat,35,79,0,0	monster	»aÃÇ	1183,5,60000,30000,0
sword_1-1.gat,35,78,0,0	monster	ºñ´ÖÂÎ	1184,3,60000,30000,0
sword_1-1.gat,50,108,0,0	monster	ºñ´ÖÂÎ	1184,3,60000,30000,0
sword_1-1.gat,61,28,0,0	monster	ºñ´ÖÂÎ	1184,3,60000,30000,0
sword_1-1.gat,61,92,0,0	monster	ºñ´ÖÂÎ	1184,3,60000,30000,0
sword_1-1.gat,110,112,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,161,94,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,130,76,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,103,58,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,130,24,0,0	monster	ºñ´ÖÂÎ	1184,5,60000,30000,0
sword_1-1.gat,201,36,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,201,16,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,239,44,0,0	monster	ºñ´ÖÂÎ	1184,3,60000,30000,0
sword_1-1.gat,239,76,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,231,101,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,234,117,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,198,91,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0
sword_1-1.gat,200,63,0,0	monster	ºñ´ÖÂÎ	1184,2,60000,30000,0

//µs¸éÂàÂ¾©Ò(job_thief1.gat)
job_thief1.gat,0,0,0,0	monster	Å]Û£	1014,30,0,0,0
job_thief1.gat,0,0,0,0	monster	µsÄ¨Û£	1182,180,0,0,0
job_thief1.gat,0,0,0,0	monster	»aÃÇ	1183,50,0,0,0
job_thief1.gat,0,0,0,0	monster	ºñ´ÖÂÎ	1184,50,0,0,0

//§J¹p´µ¯Sº~©i¥j«°(glast_01.gat)
glast_01.gat,233,209,50,50	monster	ÂÅ¯ó	1079,2,900000,450000,1
glast_01.gat,233,209,50,50	monster	ºñ¯ó	1080,8,360000,180000,1
glast_01.gat,233,209,50,50	monster	¥ú¨~¯ó	1083,1,1800000,900000,1
glast_01.gat,0,0,0,0	monster	²`²WÃM¤h	1219,2,0,0,0
glast_01.gat,0,0,0,0	monster	½¿½»¤}½b¤â	1253,10,0,0,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤U¼Ó¼h 1F(alde_dun01.gat)
alde_dun01.gat,0,0,0,0	monster	¬õ½¿½»	1111,40,0,0,0
alde_dun01.gat,0,0,0,0	monster	¨÷¥ÒÂÎ	1194,50,0,0,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤U¼Ó¼h 2F(alde_dun02.gat)
alde_dun02.gat,0,0,0,0	monster	¬õ½¿½»	1111,10,0,0,0
alde_dun02.gat,0,0,0,0	monster	Ã~¤H¤}½b¤â	1189,20,0,0,0
alde_dun02.gat,0,0,0,0	monster	¨÷¥ÒÂÎ	1194,20,0,0,0
alde_dun02.gat,0,0,0,0	monster	¥ì¯S¿]ÂÎ	1211,20,0,0,0
alde_dun02.gat,0,0,0,0	monster	Ã~¤H¾Ô¤hªø	1213,40,0,0,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤U¼Ó¼h 3F(alde_dun03.gat)
alde_dun03.gat,0,0,0,0	monster	¬õ½¿½»	1111,50,0,0,0
alde_dun03.gat,0,0,0,0	monster	ÂÅ¹«	1209,40,0,0,0
alde_dun03.gat,85,28,10,10	monster	ÂÅ¹«	1209,6,300000,150000,0
alde_dun03.gat,102,40,20,20	monster	±ö¯Ç®ü¸ª	1216,6,300000,150000,0
alde_dun03.gat,120,157,16,16	monster	±ö¯Ç®ü¸ª	1216,5,300000,150000,0
alde_dun03.gat,126,53,40,40	monster	±ö¯Ç®ü¸ª	1216,9,300000,150000,0
alde_dun03.gat,127,204,18,18	monster	±ö¯Ç®ü¸ª	1216,6,300000,150000,0
alde_dun03.gat,130,220,80,80	monster	±ö¯Ç®ü¸ª	1216,15,300000,150000,0
alde_dun03.gat,135,140,16,16	monster	±ö¯Ç®ü¸ª	1216,5,300000,150000,0
alde_dun03.gat,142,157,16,16	monster	±ö¯Ç®ü¸ª	1216,5,300000,150000,0
alde_dun03.gat,147,30,16,16	monster	±ö¯Ç®ü¸ª	1216,5,300000,150000,0
alde_dun03.gat,155,201,50,50	monster	±ö¯Ç®ü¸ª	1216,10,300000,150000,0
alde_dun03.gat,160,181,16,16	monster	±ö¯Ç®ü¸ª	1216,5,300000,150000,0
alde_dun03.gat,163,56,20,20	monster	±ö¯Ç®ü¸ª	1216,6,300000,150000,0
alde_dun03.gat,168,42,12,12	monster	±ö¯Ç®ü¸ª	1216,4,300000,150000,0
alde_dun03.gat,179,166,12,12	monster	±ö¯Ç®ü¸ª	1216,4,300000,150000,0
alde_dun03.gat,184,61,60,60	monster	±ö¯Ç®ü¸ª	1216,10,300000,150000,0
alde_dun03.gat,194,37,16,16	monster	±ö¯Ç®ü¸ª	1216,5,300000,150000,0
alde_dun03.gat,245,150,110,300	monster	±ö¯Ç®ü¸ª	1216,20,300000,150000,0
alde_dun03.gat,117,155,20,20	monster	¬õ½¿½»	1111,5,300000,150000,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤U¼Ó¼h 4F(alde_dun04.gat)
alde_dun04.gat,0,0,0,0	monster	§Å±C	1102,50,0,0,0
alde_dun04.gat,0,0,0,0	monster	¸Ê¥d	1131,10,0,0,0
alde_dun04.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,10,0,0,0
alde_dun04.gat,0,0,0,0	monster	·I¯«ªÌ	1203,1,3600000,1800000,0
alde_dun04.gat,0,0,0,0	monster	Ã~¤ú©Ç	1204,1,3600000,1800000,0
alde_dun04.gat,0,0,0,0	monster	¦æ¦DªÌ	1205,1,3600000,1800000,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤W¼Ó¼h 1F(c_tower1.gat)
c_tower1.gat,0,0,0,0	monster	§Å±C	1102,1,0,0,0
c_tower1.gat,0,0,0,0	monster	­¸¦æÅ]®Ñ	1195,30,0,0,0
c_tower1.gat,0,0,0,0	monster	¦´Å]	1199,100,0,0,0
c_tower1.gat,0,0,0,0	monster	Áé¶ð¦uÅ@ªÌ	1270,1,0,0,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤W¼Ó¼h 2F(c_tower2.gat)
c_tower2.gat,0,0,0,0	monster	¨¸´c½c	1191,3,0,0,0
c_tower2.gat,0,0,0,0	monster	­¸¦æÅ]®Ñ	1195,12,0,0,0
c_tower2.gat,0,0,0,0	monster	¦´Å]	1199,45,0,0,0
c_tower2.gat,0,0,0,0	monster	¥jÄÁÅ]	1269,40,0,0,0
c_tower2.gat,0,0,0,0	monster	Áé¶ð¦uÅ@ªÌ	1270,1,0,0,0
c_tower2.gat,0,0,0,0	monster	¨¸ÆFÅ]¾É¤h	1377,2,3600000,1800000,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤W¼Ó¼h 3F(c_tower3.gat)
c_tower3.gat,128,128,215,215	monster	¨¸´c½c	1191,10,0,0,0
c_tower3.gat,128,128,215,215	monster	ÄÁ©Ç	1193,80,0,0,0
c_tower3.gat,128,128,215,215	monster	­¸¦æÅ]®Ñ	1195,15,0,0,0
c_tower3.gat,128,128,215,215	monster	Áé¶ð¦uÅ@ªÌ	1270,1,0,0,0

//¦ãº¸©¬Äõ Áé¶ð¦a¤W¼Ó¼h 4F(c_tower4.gat)
c_tower4.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,5,0,0,0
c_tower4.gat,104,14,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,104,27,0,0	monster	¨¸´c½c	1191,1,900000,400000,1
c_tower4.gat,105,24,0,0	monster	¨¸´c½c	1191,1,900000,400000,1
c_tower4.gat,128,194,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,148,85,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,170,34,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,189,51,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,205,105,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,257,109,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,31,139,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,37,159,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,38,193,0,0	monster	¨¸´c½c	1191,1,1800000,900000,1
c_tower4.gat,107,160,215,107	monster	ÄÁ©Ç	1193,35,0,0,0
c_tower4.gat,80,179,0,0	monster	­¸¦æÅ]®Ñ	1195,1,360000,150000,1
c_tower4.gat,80,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,350000,150000,1
c_tower4.gat,80,181,0,0	monster	­¸¦æÅ]®Ñ	1195,1,290000,150000,1
c_tower4.gat,80,182,0,0	monster	­¸¦æÅ]®Ñ	1195,1,300000,150000,1
c_tower4.gat,80,183,0,0	monster	­¸¦æÅ]®Ñ	1195,1,340000,150000,1
c_tower4.gat,86,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,380000,150000,1
c_tower4.gat,87,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,400000,150000,1
c_tower4.gat,91,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,330000,150000,1
c_tower4.gat,92,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,280000,150000,1
c_tower4.gat,93,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,260000,150000,1
c_tower4.gat,94,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,320000,150000,1
c_tower4.gat,95,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,410000,150000,1
c_tower4.gat,96,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,350000,150000,1
c_tower4.gat,97,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,240000,150000,1
c_tower4.gat,98,180,0,0	monster	­¸¦æÅ]®Ñ	1195,1,300000,150000,1
c_tower4.gat,42,41,0,0	monster	¦æ¦DªÌ	1205,1,7200000,3600000,1
c_tower4.gat,107,53,215,107	monster	¥jÄÁÅ]	1269,35,0,0,0
c_tower4.gat,0,0,0,0	monster	Áé¶ð¦uÅ@ªÌ	1270,1,3600000,0,0
c_tower4.gat,0,0,0,0	monster	Áé¶ð¦uÅ@ªÌ	1270,2,1800000,0,0
c_tower4.gat,0,0,0,0	monster	ì¦¸Í­º»â	1320,30,0,0,0
c_tower4.gat,0,0,0,0	monster	¨¸ÆFÅ]¾É¤h	1377,2,3600000,1800000,0

//§J¹p´µ¯Sº~©i¥j«° ¦a¤W¼Ó¼h 1F(gl_cas01.gat)
gl_cas01.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,20,0,0,0
gl_cas01.gat,0,0,0,0	monster	­¸¦æÅ]®Ñ	1195,15,0,0,0
gl_cas01.gat,0,0,0,0	monster	Ã~¤ú©Ç	1204,1,7200000,3600000,1
gl_cas01.gat,0,0,0,0	monster	Ãè§¯	1260,20,0,0,0
gl_cas01.gat,0,0,0,0	monster	¥d©Ô¯S¤p¤¡	1267,40,0,0,0
gl_cas01.gat,0,0,0,0	monster	·RÄRµ·¤k¹²	1275,1,0,0,0
gl_cas01.gat,0,0,0,0	monster	½åªÌÂÎ	1281,40,0,0,0
gl_cas01.gat,0,0,0,0	monster	ì¦¸Í¨kÀï	1295,3,0,0,0

//§J¹p´µ¯Sº~©i¥j«° ¦a¤W¼Ó¼h 2F(gl_cas02.gat)
gl_cas02.gat,180,11,25,10	monster	îî¯«©x	1117,4,120000,60000,0
gl_cas02.gat,133,83,3,3	monster	¥d§Q´µ®æ	1132,1,360000,180000,1
gl_cas02.gat,173,127,3,3	monster	¥d§Q´µ®æ	1132,1,360000,180000,1
gl_cas02.gat,173,167,3,3	monster	¥d§Q´µ®æ	1132,1,360000,180000,1
gl_cas02.gat,182,65,3,3	monster	¥d§Q´µ®æ	1132,1,360000,180000,1
gl_cas02.gat,189,20,1,1	monster	¥d§Q´µ®æ	1132,1,360000,180000,0
gl_cas02.gat,45,177,3,3	monster	¥d§Q´µ®æ	1132,1,360000,180000,1
gl_cas02.gat,0,0,0,0	monster	«ÕÆF¼C¤h	1163,45,0,0,0
gl_cas02.gat,102,180,0,0	monster	¥Õ«ÕÆF	1185,1,1800000,900000,1
gl_cas02.gat,105,180,0,0	monster	¥Õ«ÕÆF	1185,1,1800000,900000,1
gl_cas02.gat,83,80,2,2	monster	¨¸´c½c	1191,1,360000,180000,1
gl_cas02.gat,83,84,2,2	monster	¨¸´c½c	1191,1,360000,180000,1
gl_cas02.gat,179,11,25,12	monster	­¸¦æÅ]®Ñ	1195,7,120000,60000,1
gl_cas02.gat,46,124,15,15	monster	­¸¦æÅ]®Ñ	1195,7,360000,180000,1
gl_cas02.gat,0,0,0,0	monster	·I¯«ªÌ	1203,1,7200000,3600000,1
gl_cas02.gat,0,0,0,0	monster	Ã~¤ú©Ç	1204,1,7200000,3600000,0
gl_cas02.gat,0,0,0,0	monster	¨¸Àe®ö¤H	1208,20,0,0,0
gl_cas02.gat,190,23,1,1	monster	¨¸Àe®ö¤H	1208,1,360000,180000,0
gl_cas02.gat,104,38,4,4	monster	²`²WÃM¤h	1219,1,1800000,900000,1
gl_cas02.gat,115,177,3,3	monster	²`²WÃM¤h	1219,1,1800000,900000,1
gl_cas02.gat,24,35,4,4	monster	²`²WÃM¤h	1219,1,1800000,900000,1
gl_cas02.gat,93,177,3,3	monster	²`²WÃM¤h	1219,1,1800000,900000,1
gl_cas02.gat,0,0,0,0	monster	·RÄRµ·¤k¹²	1275,1,0,0,0
gl_cas02.gat,0,0,0,0	monster	«ÕÆF¤}½b¤â	1276,19,0,0,0
gl_cas02.gat,190,38,1,1	monster	«ÕÆF¤}½b¤â	1276,1,360000,180000,0
gl_cas02.gat,0,0,0,0	monster	³Í¬ü©Ô	1283,1,7200000,3600000,0
gl_cas02.gat,15,185,20,25	monster	îî¯«©x	1117,5,120000,60000,0
gl_cas02.gat,0,0,0,0	monster	­¸¦æÅ]®Ñ	1195,15,0,0,0

//§J¹p´µ¯Sº~©i¥j«° ­×¹D°|(gl_church.gat)
gl_church.gat,0,0,0,0	monster	ºñ»G«Í	1036,60,0,0,0
gl_church.gat,0,0,0,0	monster	îî¯«©x	1117,35,0,0,0
gl_church.gat,0,0,0,0	monster	¨¸´c½c	1191,14,0,0,0
gl_church.gat,0,0,0,0	monster	´cÆF	1192,10,0,0,0
gl_church.gat,0,0,0,0	monster	°g¤Û¤§¤ý	1302,1,1800000,900000,0

//§J¹p´µ¯Sº~©i¥j«° ¦a¤U¤½¹Ó(gl_chyard.gat)
gl_chyard.gat,0,0,0,0	monster	»G«Í	1015,15,0,0,0
gl_chyard.gat,0,0,0,0	monster	¨ª»aÃÇ	1035,5,0,0,0
gl_chyard.gat,0,0,0,0	monster	ºñ»G«Í	1036,30,0,0,0
gl_chyard.gat,0,0,0,0	monster	îî¯«©x	1117,10,0,0,0
gl_chyard.gat,0,0,0,0	monster	¨¸´c½c	1191,3,0,0,0
gl_chyard.gat,0,0,0,0	monster	´cÆF	1192,25,0,0,0
gl_chyard.gat,0,0,0,0	monster	¶Â·t¤§¤ý	1272,1,3600000,1800000,0
gl_chyard.gat,0,0,0,0	monster	¨¸Àe¾Ô«R	1196,25,0,0,0
gl_chyard.gat,0,0,0,0	monster	»G«Í¾Ô«R	1197,25,0,0,0

//§J¹p´µ¯Sº~©i ³Ì¤U¼h ¦a¤U¬}¸](gl_dun01.gat)
gl_dun01.gat,0,0,0,0	monster	¨÷¥ÒÂÎ	1194,50,0,0,0
gl_dun01.gat,0,0,0,0	monster	¥v¥Å	1207,50,0,0,0

//§J¹p´µ¯Sº~©i ³Ì¤U¼h ¦a¤U¬}¸](gl_dun02.gat)
gl_dun02.gat,0,0,0,0	monster	½¿½»¤}½b¤â	1253,20,0,0,0
gl_dun02.gat,0,0,0,0	monster	¨g¼É¦Ì¿Õ´µ	1310,40,0,0,0

//§J¹p´µ¯Sº~©i¥j«° «Ç¤º(gl_in01.gat)
gl_in01.gat,0,0,0,0	monster	¨¸Àe®ö¤H	1208,1,0,0,0
gl_in01.gat,0,0,0,0	monster	·RÄRµ·¤k¹²	1275,1,0,0,0
gl_in01.gat,150,150,100,100	monster	³ÈÀw«½«½	1143,5,0,0,0
gl_in01.gat,150,150,100,100	monster	­¸¦æÅ]®Ñ	1195,1,0,0,0
gl_in01.gat,150,150,100,100	monster	Ãè§¯	1260,2,0,0,0
gl_in01.gat,150,150,100,100	monster	½åªÌÂÎ	1281,5,0,0,0
gl_in01.gat,150,50,100,100	monster	³ÈÀw«½«½	1143,5,0,0,0
gl_in01.gat,150,50,100,100	monster	­¸¦æÅ]®Ñ	1195,2,0,0,0
gl_in01.gat,150,50,100,100	monster	Ãè§¯	1260,3,0,0,0
gl_in01.gat,150,50,100,100	monster	½åªÌÂÎ	1281,3,0,0,0
gl_in01.gat,50,150,100,100	monster	³ÈÀw«½«½	1143,5,0,0,0
gl_in01.gat,50,150,100,100	monster	­¸¦æÅ]®Ñ	1195,2,0,0,0
gl_in01.gat,50,150,100,100	monster	Ãè§¯	1260,3,0,0,0
gl_in01.gat,50,150,100,100	monster	½åªÌÂÎ	1281,2,0,0,0
gl_in01.gat,50,50,100,100	monster	³ÈÀw«½«½	1143,5,0,0,0
gl_in01.gat,50,50,100,100	monster	­¸¦æÅ]®Ñ	1195,3,0,0,0
gl_in01.gat,50,50,100,100	monster	Ãè§¯	1260,2,0,0,0
gl_in01.gat,50,50,100,100	monster	½åªÌÂÎ	1281,4,0,0,0

//§J¹p´µ¯Sº~©i ÃM¤h¹Î(gl_knt01.gat)
gl_knt01.gat,0,0,0,0	monster	¥d§Q´µ®æ	1132,20,0,0,0
gl_knt01.gat,0,0,0,0	monster	«ÕÆF¼C¤h	1163,65,0,0,0
gl_knt01.gat,21,278,0,0	monster	¥¨¤j¥Õ«ÕÆF	1186,1,3600000,1800000,1
gl_knt01.gat,122,266,0,0	monster	­¸¦æÅ]®Ñ	1195,1,120000,60000,1
gl_knt01.gat,26,223,20,20	monster	­¸¦æÅ]®Ñ	1195,10,120000,60000,1
gl_knt01.gat,33,120,30,30	monster	­¸¦æÅ]®Ñ	1195,20,120000,60000,1
gl_knt01.gat,0,0,0,0	monster	²`²WÃM¤h	1219,10,60000,30000,1
gl_knt01.gat,0,0,0,0	monster	·RÄRµ·¤k¹²	1275,1,0,0,1
gl_knt01.gat,0,0,0,0	monster	«ÕÆF¤}½b¤â	1276,25,0,0,0
gl_knt01.gat,4,184,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,5,184,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,6,184,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,7,184,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,8,184,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,9,184,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,4,185,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,5,185,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,6,185,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,7,185,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,8,185,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0
gl_knt01.gat,9,185,0,0	monster	¶ÂÛ£	1084,1,3600000,1800000,0

//§J¹p´µ¯Sº~©i ÃM¤h¹Î(gl_knt02.gat)
gl_knt02.gat,0,0,0,0	monster	¸Ê¥d	1131,20,0,0,0
gl_knt02.gat,0,0,0,0	monster	¥d§Q´µ®æ	1132,20,0,0,0
gl_knt02.gat,114,194,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,118,241,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,196,239,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,208,45,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,232,132,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,243,74,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,60,242,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,62,80,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,82,134,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,99,49,5,5	monster	¥d§Q´µ®æ	1132,1,1800000,900000,1
gl_knt02.gat,0,0,0,0	monster	«ÕÆF¼C¤h	1163,55,0,0,0
gl_knt02.gat,0,0,0,0	monster	·I¯«ªÌ	1203,1,0,0,1
gl_knt02.gat,0,0,0,0	monster	²`²WÃM¤h	1219,6,600000,300000,0
gl_knt02.gat,0,0,0,0	monster	¦å¸{ÃM¤h	1268,1,3600000,1800000,1
gl_knt02.gat,0,0,0,0	monster	·RÄRµ·¤k¹²	1275,1,0,0,1
gl_knt02.gat,0,0,0,0	monster	«ÕÆF¤}½b¤â	1276,25,0,0,0

//§J¹p´µ¯Sº~©i ¦a¤UºÊº»(gl_prison.gat)
gl_prison.gat,0,0,0,0	monster	¨ª»aÃÇ	1035,10,0,0,0
gl_prison.gat,0,0,0,0	monster	»G«Í¾Ô«R	1197,50,0,0,0
gl_prison.gat,0,0,0,0	monster	·ç¤ñ¼Ú	1201,15,0,0,0
gl_prison.gat,0,0,0,0	monster	¨¸´c¨ÏªÌ	1257,20,0,0,0

//§J¹p´µ¯Sº~©i ¦a¤UºÊº»(gl_prison1.gat)
gl_prison1.gat,0,0,0,0	monster	¨ª»aÃÇ	1035,10,0,0,0
gl_prison1.gat,0,0,0,0	monster	¨¸Àe¾Ô«R	1196,40,0,0,0
gl_prison1.gat,0,0,0,0	monster	¦ã´µ®¦Å]¤k	1200,1,7200000,3600000,0
gl_prison1.gat,0,0,0,0	monster	·ç¤ñ¼Ú	1201,10,0,0,0
gl_prison1.gat,0,0,0,0	monster	ªü­×Ã¹¨g¾Ô¤h	1202,10,0,0,0
gl_prison1.gat,0,0,0,0	monster	ÂÅ¹«	1209,20,0,0,0
